Col	Row	ESRI	RMS
3901	3149	54.4123	11
3902	3149	54.33384	11
3903	3149	54.25537	11
3904	3149	54.17691	11
3815	3150	64.45467	10.58187
3816	3150	64.23345	10.60065
3817	3150	64.01224	10.61944
3818	3150	63.79102	10.63822
3819	3150	63.56981	10.657
3820	3150	63.34859	10.67579
3821	3150	63.12737	10.69457
3822	3150	62.90615	10.71336
3823	3150	62.68494	10.73214
3824	3150	62.46373	10.75092
3825	3150	62.24251	10.76971
3826	3150	62.02129	10.78849
3827	3150	61.80008	10.80728
3828	3150	61.57886	10.82606
3829	3150	61.35764	10.84484
3830	3150	61.13643	10.86363
3831	3150	60.91521	10.88241
3832	3150	60.694	10.9012
3833	3150	60.47278	10.91998
3834	3150	60.25156	10.93876
3835	3150	60.03035	10.95755
3836	3150	59.80913	10.97633
3837	3150	59.58792	10.99512
3838	3150	59.4259	11
3839	3150	59.28468	11
3840	3150	59.14347	11
3841	3150	59.00225	11
3842	3150	58.86103	11
3843	3150	58.71982	11
3844	3150	58.57861	11
3845	3150	58.43739	11
3846	3150	58.29617	11
3847	3150	58.15496	11
3848	3150	58.01374	11
3849	3150	57.87252	11
3850	3150	57.73131	11
3851	3150	57.59009	11
3852	3150	57.44888	11
3853	3150	57.30766	11
3854	3150	57.16644	11
3855	3150	57.02523	11
3856	3150	56.88401	11
3857	3150	56.7428	11
3858	3150	56.60158	11
3859	3150	56.46037	11
3860	3150	56.31915	11
3861	3150	56.17793	11
3862	3150	56.03672	11
3863	3150	55.9861	11
3864	3150	55.96732	11
3865	3150	55.94853	11
3866	3150	55.92975	11
3867	3150	55.91096	11
3868	3150	55.89218	11
3869	3150	55.87339	11
3870	3150	55.85461	11
3871	3150	55.83583	11
3872	3150	55.81704	11
3873	3150	55.79826	11
3874	3150	55.77948	11
3875	3150	55.76069	11
3876	3150	55.74191	11
3877	3150	55.72313	11
3878	3150	55.70434	11
3879	3150	55.68555	11
3880	3150	55.66677	11
3881	3150	55.64799	11
3882	3150	55.6292	11
3883	3150	55.61042	11
3884	3150	55.59164	11
3885	3150	55.57285	11
3886	3150	55.55407	11
3887	3150	55.53528	11
3888	3150	55.4676	11
3889	3150	55.38274	11
3890	3150	55.29787	11
3891	3150	55.21301	11
3892	3150	55.12814	11
3893	3150	55.04328	11
3894	3150	54.95842	11
3895	3150	54.87355	11
3896	3150	54.78869	11
3897	3150	54.70382	11
3898	3150	54.61896	11
3899	3150	54.5341	11
3900	3150	54.44923	11
3901	3150	54.36437	11
3902	3150	54.2795	11
3903	3150	54.19464	11
3904	3150	54.10978	11
3815	3151	64.53028	10.61748
3816	3151	64.30746	10.63467
3817	3151	64.08466	10.65185
3818	3151	63.86184	10.66904
3819	3151	63.63902	10.68622
3820	3151	63.4162	10.7034
3821	3151	63.19339	10.72059
3822	3151	62.97057	10.73777
3823	3151	62.74776	10.75496
3824	3151	62.52494	10.77214
3825	3151	62.30212	10.78932
3826	3151	62.07931	10.80651
3827	3151	61.85649	10.82369
3828	3151	61.63367	10.84088
3829	3151	61.41086	10.85806
3830	3151	61.18805	10.87524
3831	3151	60.96523	10.89243
3832	3151	60.74241	10.90961
3833	3151	60.5196	10.9268
3834	3151	60.29678	10.94398
3835	3151	60.07396	10.96116
3836	3151	59.85115	10.97835
3837	3151	59.62833	10.99553
3838	3151	59.46472	11
3839	3151	59.3219	11
3840	3151	59.17908	11
3841	3151	59.03627	11
3842	3151	58.89345	11
3843	3151	58.75064	11
3844	3151	58.60782	11
3845	3151	58.465	11
3846	3151	58.32219	11
3847	3151	58.17937	11
3848	3151	58.03656	11
3849	3151	57.89374	11
3850	3151	57.75092	11
3851	3151	57.60811	11
3852	3151	57.46529	11
3853	3151	57.32248	11
3854	3151	57.17966	11
3855	3151	57.03684	11
3856	3151	56.89403	11
3857	3151	56.75121	11
3858	3151	56.60839	11
3859	3151	56.46558	11
3860	3151	56.32277	11
3861	3151	56.17995	11
3862	3151	56.03713	11
3863	3151	55.98729	11
3864	3151	55.9701	11
3865	3151	55.95292	11
3866	3151	55.93573	11
3867	3151	55.91855	11
3868	3151	55.90136	11
3869	3151	55.88418	11
3870	3151	55.867	11
3871	3151	55.84981	11
3872	3151	55.83263	11
3873	3151	55.81544	11
3874	3151	55.79826	11
3875	3151	55.78107	11
3876	3151	55.76389	11
3877	3151	55.74671	11
3878	3151	55.72952	11
3879	3151	55.71234	11
3880	3151	55.69516	11
3881	3151	55.67797	11
3882	3151	55.66079	11
3883	3151	55.6436	11
3884	3151	55.62642	11
3885	3151	55.60924	11
3886	3151	55.59205	11
3887	3151	55.57487	11
3888	3151	55.50286	11
3889	3151	55.4116	11
3890	3151	55.32034	11
3891	3151	55.22907	11
3892	3151	55.13781	11
3893	3151	55.04654	11
3894	3151	54.95528	11
3895	3151	54.86402	11
3896	3151	54.77275	11
3897	3151	54.68149	11
3898	3151	54.59023	11
3899	3151	54.49896	11
3900	3151	54.4077	11
3901	3151	54.31643	11
3902	3151	54.22517	11
3903	3151	54.1339	11
3904	3151	54.04264	11
3815	3152	64.6059	10.6531
3816	3152	64.38148	10.66868
3817	3152	64.15707	10.68427
3818	3152	63.93265	10.69985
3819	3152	63.70824	10.71544
3820	3152	63.48382	10.73102
3821	3152	63.2594	10.7466
3822	3152	63.03499	10.76219
3823	3152	62.81057	10.77777
3824	3152	62.58615	10.79336
3825	3152	62.36174	10.80894
3826	3152	62.13733	10.82452
3827	3152	61.91291	10.84011
3828	3152	61.68849	10.85569
3829	3152	61.46408	10.87128
3830	3152	61.23966	10.88686
3831	3152	61.01524	10.90244
3832	3152	60.79083	10.91803
3833	3152	60.56641	10.93361
3834	3152	60.342	10.9492
3835	3152	60.11758	10.96478
3836	3152	59.89317	10.98036
3837	3152	59.66875	10.99595
3838	3152	59.50353	11
3839	3152	59.35912	11
3840	3152	59.2147	11
3841	3152	59.07029	11
3842	3152	58.92587	11
3843	3152	58.78145	11
3844	3152	58.63704	11
3845	3152	58.49262	11
3846	3152	58.34821	11
3847	3152	58.20379	11
3848	3152	58.05937	11
3849	3152	57.91496	11
3850	3152	57.77054	11
3851	3152	57.62613	11
3852	3152	57.48171	11
3853	3152	57.33729	11
3854	3152	57.19287	11
3855	3152	57.04846	11
3856	3152	56.90405	11
3857	3152	56.75963	11
3858	3152	56.61521	11
3859	3152	56.47079	11
3860	3152	56.32638	11
3861	3152	56.18196	11
3862	3152	56.03755	11
3863	3152	55.98847	11
3864	3152	55.97289	11
3865	3152	55.9573	11
3866	3152	55.94172	11
3867	3152	55.92613	11
3868	3152	55.91055	11
3869	3152	55.89496	11
3870	3152	55.87938	11
3871	3152	55.8638	11
3872	3152	55.84821	11
3873	3152	55.83263	11
3874	3152	55.81704	11
3875	3152	55.80146	11
3876	3152	55.78588	11
3877	3152	55.77029	11
3878	3152	55.75471	11
3879	3152	55.73912	11
3880	3152	55.72354	11
3881	3152	55.70795	11
3882	3152	55.69237	11
3883	3152	55.67679	11
3884	3152	55.66121	11
3885	3152	55.64562	11
3886	3152	55.63004	11
3887	3152	55.61445	11
3888	3152	55.53813	11
3889	3152	55.44046	11
3890	3152	55.3428	11
3891	3152	55.24514	11
3892	3152	55.14747	11
3893	3152	55.04981	11
3894	3152	54.95214	11
3895	3152	54.85448	11
3896	3152	54.75682	11
3897	3152	54.65915	11
3898	3152	54.56149	11
3899	3152	54.46383	11
3900	3152	54.36616	11
3901	3152	54.2685	11
3902	3152	54.17083	11
3903	3152	54.07317	11
3904	3152	53.97551	11
3815	3153	64.68152	10.68872
3816	3153	64.4555	10.7027
3817	3153	64.22948	10.71668
3818	3153	64.00347	10.73067
3819	3153	63.77745	10.74465
3820	3153	63.55144	10.75864
3821	3153	63.32542	10.77262
3822	3153	63.0994	10.7866
3823	3153	62.87339	10.80059
3824	3153	62.64737	10.81457
3825	3153	62.42136	10.82856
3826	3153	62.19534	10.84254
3827	3153	61.96933	10.85652
3828	3153	61.74331	10.87051
3829	3153	61.51729	10.88449
3830	3153	61.29128	10.89848
3831	3153	61.06526	10.91246
3832	3153	60.83924	10.92644
3833	3153	60.61323	10.94043
3834	3153	60.38721	10.95441
3835	3153	60.1612	10.9684
3836	3153	59.93518	10.98238
3837	3153	59.70916	10.99636
3838	3153	59.54235	11
3839	3153	59.39633	11
3840	3153	59.25032	11
3841	3153	59.1043	11
3842	3153	58.95828	11
3843	3153	58.81227	11
3844	3153	58.66625	11
3845	3153	58.52024	11
3846	3153	58.37422	11
3847	3153	58.2282	11
3848	3153	58.08219	11
3849	3153	57.93617	11
3850	3153	57.79016	11
3851	3153	57.64414	11
3852	3153	57.49812	11
3853	3153	57.35211	11
3854	3153	57.20609	11
3855	3153	57.06008	11
3856	3153	56.91406	11
3857	3153	56.76804	11
3858	3153	56.62203	11
3859	3153	56.47601	11
3860	3153	56.33	11
3861	3153	56.18398	11
3862	3153	56.03796	11
3863	3153	55.98965	11
3864	3153	55.97567	11
3865	3153	55.96169	11
3866	3153	55.9477	11
3867	3153	55.93372	11
3868	3153	55.91973	11
3869	3153	55.90575	11
3870	3153	55.89177	11
3871	3153	55.87778	11
3872	3153	55.8638	11
3873	3153	55.84981	11
3874	3153	55.83583	11
3875	3153	55.82184	11
3876	3153	55.80786	11
3877	3153	55.79388	11
3878	3153	55.77989	11
3879	3153	55.76591	11
3880	3153	55.75192	11
3881	3153	55.73794	11
3882	3153	55.72396	11
3883	3153	55.70997	11
3884	3153	55.69599	11
3885	3153	55.682	11
3886	3153	55.66802	11
3887	3153	55.65404	11
3888	3153	55.57339	11
3889	3153	55.46933	11
3890	3153	55.36526	11
3891	3153	55.2612	11
3892	3153	55.15714	11
3893	3153	55.05307	11
3894	3153	54.94901	11
3895	3153	54.84494	11
3896	3153	54.74088	11
3897	3153	54.63682	11
3898	3153	54.53275	11
3899	3153	54.42869	11
3900	3153	54.32462	11
3901	3153	54.22056	11
3902	3153	54.1165	11
3903	3153	54.01243	11
3904	3153	53.90837	11
3815	3154	64.75713	10.72433
3816	3154	64.52952	10.73672
3817	3154	64.3019	10.7491
3818	3154	64.07429	10.76148
3819	3154	63.84667	10.77387
3820	3154	63.61905	10.78625
3821	3154	63.39144	10.79864
3822	3154	63.16382	10.81102
3823	3154	62.9362	10.8234
3824	3154	62.70859	10.83579
3825	3154	62.48097	10.84817
3826	3154	62.25336	10.86056
3827	3154	62.02574	10.87294
3828	3154	61.79812	10.88532
3829	3154	61.57051	10.89771
3830	3154	61.34289	10.91009
3831	3154	61.11528	10.92248
3832	3154	60.88766	10.93486
3833	3154	60.66005	10.94724
3834	3154	60.43243	10.95963
3835	3154	60.20481	10.97201
3836	3154	59.9772	10.9844
3837	3154	59.74958	10.99678
3838	3154	59.58117	11
3839	3154	59.43355	11
3840	3154	59.28593	11
3841	3154	59.13832	11
3842	3154	58.9907	11
3843	3154	58.84308	11
3844	3154	58.69547	11
3845	3154	58.54785	11
3846	3154	58.40024	11
3847	3154	58.25262	11
3848	3154	58.105	11
3849	3154	57.95739	11
3850	3154	57.80977	11
3851	3154	57.66216	11
3852	3154	57.51454	11
3853	3154	57.36692	11
3854	3154	57.21931	11
3855	3154	57.07169	11
3856	3154	56.92408	11
3857	3154	56.77646	11
3858	3154	56.62885	11
3859	3154	56.48123	11
3860	3154	56.33361	11
3861	3154	56.186	11
3862	3154	56.03838	11
3863	3154	55.99084	11
3864	3154	55.97845	11
3865	3154	55.96607	11
3866	3154	55.95368	11
3867	3154	55.9413	11
3868	3154	55.92892	11
3869	3154	55.91653	11
3870	3154	55.90415	11
3871	3154	55.89177	11
3872	3154	55.87938	11
3873	3154	55.867	11
3874	3154	55.85461	11
3875	3154	55.84223	11
3876	3154	55.82985	11
3877	3154	55.81746	11
3878	3154	55.80508	11
3879	3154	55.79269	11
3880	3154	55.78031	11
3881	3154	55.76793	11
3882	3154	55.75554	11
3883	3154	55.74316	11
3884	3154	55.73077	11
3885	3154	55.71839	11
3886	3154	55.70601	11
3887	3154	55.69362	11
3888	3154	55.60866	11
3889	3154	55.49819	11
3890	3154	55.38773	11
3891	3154	55.27726	11
3892	3154	55.1668	11
3893	3154	55.05634	11
3894	3154	54.94587	11
3895	3154	54.83541	11
3896	3154	54.72495	11
3897	3154	54.61448	11
3898	3154	54.50402	11
3899	3154	54.39355	11
3900	3154	54.28309	11
3901	3154	54.17263	11
3902	3154	54.06216	11
3903	3154	53.9517	11
3904	3154	53.84123	11
3815	3155	64.83275	10.75995
3816	3155	64.60353	10.77073
3817	3155	64.37431	10.78152
3818	3155	64.1451	10.7923
3819	3155	63.91589	10.80308
3820	3155	63.68667	10.81387
3821	3155	63.45745	10.82465
3822	3155	63.22824	10.83544
3823	3155	62.99902	10.84622
3824	3155	62.76981	10.857
3825	3155	62.54059	10.86779
3826	3155	62.31137	10.87857
3827	3155	62.08216	10.88936
3828	3155	61.85294	10.90014
3829	3155	61.62373	10.91092
3830	3155	61.39451	10.92171
3831	3155	61.16529	10.93249
3832	3155	60.93608	10.94328
3833	3155	60.70686	10.95406
3834	3155	60.47765	10.96484
3835	3155	60.24843	10.97563
3836	3155	60.01921	10.98641
3837	3155	59.79	10.9972
3838	3155	59.61998	11
3839	3155	59.47076	11
3840	3155	59.32155	11
3841	3155	59.17233	11
3842	3155	59.02312	11
3843	3155	58.8739	11
3844	3155	58.72469	11
3845	3155	58.57547	11
3846	3155	58.42625	11
3847	3155	58.27703	11
3848	3155	58.12782	11
3849	3155	57.9786	11
3850	3155	57.82939	11
3851	3155	57.68017	11
3852	3155	57.53096	11
3853	3155	57.38174	11
3854	3155	57.23252	11
3855	3155	57.08331	11
3856	3155	56.93409	11
3857	3155	56.78488	11
3858	3155	56.63566	11
3859	3155	56.48644	11
3860	3155	56.33723	11
3861	3155	56.18801	11
3862	3155	56.0388	11
3863	3155	55.99202	11
3864	3155	55.98124	11
3865	3155	55.97045	11
3866	3155	55.95967	11
3867	3155	55.94888	11
3868	3155	55.9381	11
3869	3155	55.92731	11
3870	3155	55.91653	11
3871	3155	55.90575	11
3872	3155	55.89496	11
3873	3155	55.88418	11
3874	3155	55.87339	11
3875	3155	55.86261	11
3876	3155	55.85183	11
3877	3155	55.84105	11
3878	3155	55.83026	11
3879	3155	55.81948	11
3880	3155	55.80869	11
3881	3155	55.79791	11
3882	3155	55.78712	11
3883	3155	55.77634	11
3884	3155	55.76556	11
3885	3155	55.75477	11
3886	3155	55.74399	11
3887	3155	55.7332	11
3888	3155	55.64392	11
3889	3155	55.52706	11
3890	3155	55.41019	11
3891	3155	55.29333	11
3892	3155	55.17646	11
3893	3155	55.0596	11
3894	3155	54.94274	11
3895	3155	54.82587	11
3896	3155	54.70901	11
3897	3155	54.59214	11
3898	3155	54.47528	11
3899	3155	54.35842	11
3900	3155	54.24155	11
3901	3155	54.12469	11
3902	3155	54.00782	11
3903	3155	53.89096	11
3904	3155	53.7741	11
3815	3156	64.90836	10.79556
3816	3156	64.67755	10.80475
3817	3156	64.44673	10.81393
3818	3156	64.21592	10.82312
3819	3156	63.9851	10.8323
3820	3156	63.75428	10.84148
3821	3156	63.52347	10.85067
3822	3156	63.29265	10.85985
3823	3156	63.06184	10.86904
3824	3156	62.83102	10.87822
3825	3156	62.6002	10.8874
3826	3156	62.36939	10.89659
3827	3156	62.13857	10.90577
3828	3156	61.90776	10.91496
3829	3156	61.67694	10.92414
3830	3156	61.44613	10.93332
3831	3156	61.21531	10.94251
3832	3156	60.98449	10.95169
3833	3156	60.75368	10.96088
3834	3156	60.52286	10.97006
3835	3156	60.29205	10.97924
3836	3156	60.06123	10.98843
3837	3156	59.83041	10.99761
3838	3156	59.65879	11
3839	3156	59.50798	11
3840	3156	59.35716	11
3841	3156	59.20635	11
3842	3156	59.05553	11
3843	3156	58.90472	11
3844	3156	58.7539	11
3845	3156	58.60308	11
3846	3156	58.45227	11
3847	3156	58.30145	11
3848	3156	58.15063	11
3849	3156	57.99982	11
3850	3156	57.849	11
3851	3156	57.69819	11
3852	3156	57.54737	11
3853	3156	57.39656	11
3854	3156	57.24574	11
3855	3156	57.09492	11
3856	3156	56.94411	11
3857	3156	56.79329	11
3858	3156	56.64248	11
3859	3156	56.49166	11
3860	3156	56.34084	11
3861	3156	56.19003	11
3862	3156	56.03921	11
3863	3156	55.9932	11
3864	3156	55.98402	11
3865	3156	55.97483	11
3866	3156	55.96565	11
3867	3156	55.95647	11
3868	3156	55.94728	11
3869	3156	55.9381	11
3870	3156	55.92892	11
3871	3156	55.91973	11
3872	3156	55.91055	11
3873	3156	55.90136	11
3874	3156	55.89218	11
3875	3156	55.883	11
3876	3156	55.87381	11
3877	3156	55.86463	11
3878	3156	55.85544	11
3879	3156	55.84626	11
3880	3156	55.83707	11
3881	3156	55.82789	11
3882	3156	55.81871	11
3883	3156	55.80952	11
3884	3156	55.80034	11
3885	3156	55.79116	11
3886	3156	55.78197	11
3887	3156	55.77279	11
3888	3156	55.67918	11
3889	3156	55.55592	11
3890	3156	55.43266	11
3891	3156	55.30939	11
3892	3156	55.18613	11
3893	3156	55.06287	11
3894	3156	54.9396	11
3895	3156	54.81634	11
3896	3156	54.69307	11
3897	3156	54.56981	11
3898	3156	54.44654	11
3899	3156	54.32328	11
3900	3156	54.20002	11
3901	3156	54.07675	11
3902	3156	53.95349	11
3903	3156	53.83022	11
3904	3156	53.70696	11
3815	3157	64.98398	10.83118
3816	3157	64.75156	10.83876
3817	3157	64.51915	10.84635
3818	3157	64.28674	10.85393
3819	3157	64.05431	10.86152
3820	3157	63.8219	10.8691
3821	3157	63.58949	10.87668
3822	3157	63.35707	10.88427
3823	3157	63.12465	10.89185
3824	3157	62.89223	10.89944
3825	3157	62.65982	10.90702
3826	3157	62.4274	10.9146
3827	3157	62.19499	10.92219
3828	3157	61.96257	10.92977
3829	3157	61.73016	10.93736
3830	3157	61.49774	10.94494
3831	3157	61.26532	10.95252
3832	3157	61.03291	10.96011
3833	3157	60.80049	10.96769
3834	3157	60.56808	10.97528
3835	3157	60.33566	10.98286
3836	3157	60.10324	10.99044
3837	3157	59.87083	10.99803
3838	3157	59.69761	11
3839	3157	59.5452	11
3840	3157	59.39278	11
3841	3157	59.24036	11
3842	3157	59.08795	11
3843	3157	58.93553	11
3844	3157	58.78312	11
3845	3157	58.6307	11
3846	3157	58.47828	11
3847	3157	58.32587	11
3848	3157	58.17345	11
3849	3157	58.02104	11
3850	3157	57.86862	11
3851	3157	57.71621	11
3852	3157	57.56379	11
3853	3157	57.41137	11
3854	3157	57.25896	11
3855	3157	57.10654	11
3856	3157	56.95412	11
3857	3157	56.80171	11
3858	3157	56.64929	11
3859	3157	56.49688	11
3860	3157	56.34446	11
3861	3157	56.19204	11
3862	3157	56.03963	11
3863	3157	55.99439	11
3864	3157	55.9868	11
3865	3157	55.97922	11
3866	3157	55.97164	11
3867	3157	55.96405	11
3868	3157	55.95647	11
3869	3157	55.94888	11
3870	3157	55.9413	11
3871	3157	55.93372	11
3872	3157	55.92613	11
3873	3157	55.91855	11
3874	3157	55.91096	11
3875	3157	55.90338	11
3876	3157	55.8958	11
3877	3157	55.88821	11
3878	3157	55.88063	11
3879	3157	55.87304	11
3880	3157	55.86546	11
3881	3157	55.85788	11
3882	3157	55.85029	11
3883	3157	55.84271	11
3884	3157	55.83512	11
3885	3157	55.82754	11
3886	3157	55.81996	11
3887	3157	55.81237	11
3888	3157	55.71445	11
3889	3157	55.58479	11
3890	3157	55.45512	11
3891	3157	55.32546	11
3892	3157	55.19579	11
3893	3157	55.06613	11
3894	3157	54.93647	11
3895	3157	54.8068	11
3896	3157	54.67714	11
3897	3157	54.54747	11
3898	3157	54.41781	11
3899	3157	54.28814	11
3900	3157	54.15848	11
3901	3157	54.02882	11
3902	3157	53.89915	11
3903	3157	53.76949	11
3904	3157	53.63982	11
3815	3158	65.05959	10.8668
3816	3158	64.82558	10.87278
3817	3158	64.59156	10.87876
3818	3158	64.35755	10.88475
3819	3158	64.12354	10.89073
3820	3158	63.88951	10.89672
3821	3158	63.6555	10.9027
3822	3158	63.42149	10.90868
3823	3158	63.18747	10.91467
3824	3158	62.95345	10.92065
3825	3158	62.71944	10.92664
3826	3158	62.48542	10.93262
3827	3158	62.2514	10.9386
3828	3158	62.01739	10.94459
3829	3158	61.78337	10.95057
3830	3158	61.54935	10.95656
3831	3158	61.31534	10.96254
3832	3158	61.08133	10.96852
3833	3158	60.84731	10.97451
3834	3158	60.61329	10.98049
3835	3158	60.37928	10.98648
3836	3158	60.14526	10.99246
3837	3158	59.91124	10.99844
3838	3158	59.73643	11
3839	3158	59.58241	11
3840	3158	59.42839	11
3841	3158	59.27438	11
3842	3158	59.12037	11
3843	3158	58.96635	11
3844	3158	58.81233	11
3845	3158	58.65832	11
3846	3158	58.5043	11
3847	3158	58.35028	11
3848	3158	58.19627	11
3849	3158	58.04225	11
3850	3158	57.88824	11
3851	3158	57.73422	11
3852	3158	57.5802	11
3853	3158	57.42619	11
3854	3158	57.27217	11
3855	3158	57.11816	11
3856	3158	56.96414	11
3857	3158	56.81012	11
3858	3158	56.65611	11
3859	3158	56.50209	11
3860	3158	56.34808	11
3861	3158	56.19406	11
3862	3158	56.04004	11
3863	3158	55.99557	11
3864	3158	55.98959	11
3865	3158	55.9836	11
3866	3158	55.97762	11
3867	3158	55.97164	11
3868	3158	55.96565	11
3869	3158	55.95967	11
3870	3158	55.95368	11
3871	3158	55.9477	11
3872	3158	55.94172	11
3873	3158	55.93573	11
3874	3158	55.92975	11
3875	3158	55.92376	11
3876	3158	55.91778	11
3877	3158	55.9118	11
3878	3158	55.90581	11
3879	3158	55.89983	11
3880	3158	55.89384	11
3881	3158	55.88786	11
3882	3158	55.88187	11
3883	3158	55.87589	11
3884	3158	55.86991	11
3885	3158	55.86392	11
3886	3158	55.85794	11
3887	3158	55.85196	11
3888	3158	55.74971	11
3889	3158	55.61365	11
3890	3158	55.47758	11
3891	3158	55.34152	11
3892	3158	55.20546	11
3893	3158	55.06939	11
3894	3158	54.93333	11
3895	3158	54.79726	11
3896	3158	54.6612	11
3897	3158	54.52514	11
3898	3158	54.38907	11
3899	3158	54.25301	11
3900	3158	54.11694	11
3901	3158	53.98088	11
3902	3158	53.84482	11
3903	3158	53.70875	11
3904	3158	53.57269	11
3815	3159	65.13522	10.90241
3816	3159	64.8996	10.9068
3817	3159	64.66398	10.91118
3818	3159	64.42837	10.91556
3819	3159	64.19275	10.91995
3820	3159	63.95713	10.92433
3821	3159	63.72152	10.92872
3822	3159	63.4859	10.9331
3823	3159	63.25028	10.93748
3824	3159	63.01467	10.94187
3825	3159	62.77905	10.94625
3826	3159	62.54344	10.95064
3827	3159	62.30782	10.95502
3828	3159	62.0722	10.9594
3829	3159	61.83659	10.96379
3830	3159	61.60097	10.96817
3831	3159	61.36536	10.97256
3832	3159	61.12974	10.97694
3833	3159	60.89412	10.98132
3834	3159	60.65851	10.98571
3835	3159	60.42289	10.99009
3836	3159	60.18727	10.99448
3837	3159	59.95166	10.99886
3838	3159	59.77525	11
3839	3159	59.61963	11
3840	3159	59.46401	11
3841	3159	59.3084	11
3842	3159	59.15278	11
3843	3159	58.99717	11
3844	3159	58.84155	11
3845	3159	58.68593	11
3846	3159	58.53032	11
3847	3159	58.3747	11
3848	3159	58.21909	11
3849	3159	58.06347	11
3850	3159	57.90785	11
3851	3159	57.75224	11
3852	3159	57.59662	11
3853	3159	57.44101	11
3854	3159	57.28539	11
3855	3159	57.12977	11
3856	3159	56.97416	11
3857	3159	56.81854	11
3858	3159	56.66293	11
3859	3159	56.50731	11
3860	3159	56.35169	11
3861	3159	56.19608	11
3862	3159	56.04046	11
3863	3159	55.99676	11
3864	3159	55.99237	11
3865	3159	55.98799	11
3866	3159	55.9836	11
3867	3159	55.97922	11
3868	3159	55.97483	11
3869	3159	55.97045	11
3870	3159	55.96607	11
3871	3159	55.96169	11
3872	3159	55.9573	11
3873	3159	55.95292	11
3874	3159	55.94853	11
3875	3159	55.94415	11
3876	3159	55.93976	11
3877	3159	55.93538	11
3878	3159	55.931	11
3879	3159	55.92661	11
3880	3159	55.92223	11
3881	3159	55.91784	11
3882	3159	55.91346	11
3883	3159	55.90908	11
3884	3159	55.90469	11
3885	3159	55.90031	11
3886	3159	55.89592	11
3887	3159	55.89154	11
3888	3159	55.78498	11
3889	3159	55.64251	11
3890	3159	55.50005	11
3891	3159	55.35759	11
3892	3159	55.21512	11
3893	3159	55.07266	11
3894	3159	54.93019	11
3895	3159	54.78773	11
3896	3159	54.64526	11
3897	3159	54.5028	11
3898	3159	54.36034	11
3899	3159	54.21787	11
3900	3159	54.07541	11
3901	3159	53.93295	11
3902	3159	53.79048	11
3903	3159	53.64802	11
3904	3159	53.50555	11
3815	3160	65.21083	10.93803
3816	3160	64.97361	10.94081
3817	3160	64.7364	10.9436
3818	3160	64.49918	10.94638
3819	3160	64.26196	10.94916
3820	3160	64.02475	10.95195
3821	3160	63.78753	10.95473
3822	3160	63.55032	10.95752
3823	3160	63.3131	10.9603
3824	3160	63.07589	10.96308
3825	3160	62.83867	10.96587
3826	3160	62.60145	10.96865
3827	3160	62.36423	10.97144
3828	3160	62.12702	10.97422
3829	3160	61.8898	10.977
3830	3160	61.65259	10.97979
3831	3160	61.41537	10.98257
3832	3160	61.17816	10.98536
3833	3160	60.94094	10.98814
3834	3160	60.70372	10.99092
3835	3160	60.46651	10.99371
3836	3160	60.22929	10.99649
3837	3160	59.99208	10.99928
3838	3160	59.81406	11
3839	3160	59.65685	11
3840	3160	59.49963	11
3841	3160	59.34241	11
3842	3160	59.1852	11
3843	3160	59.02798	11
3844	3160	58.87077	11
3845	3160	58.71355	11
3846	3160	58.55633	11
3847	3160	58.39912	11
3848	3160	58.2419	11
3849	3160	58.08468	11
3850	3160	57.92747	11
3851	3160	57.77025	11
3852	3160	57.61304	11
3853	3160	57.45582	11
3854	3160	57.2986	11
3855	3160	57.14139	11
3856	3160	56.98417	11
3857	3160	56.82696	11
3858	3160	56.66974	11
3859	3160	56.51252	11
3860	3160	56.35531	11
3861	3160	56.19809	11
3862	3160	56.04087	11
3863	3160	55.99794	11
3864	3160	55.99516	11
3865	3160	55.99237	11
3866	3160	55.98959	11
3867	3160	55.9868	11
3868	3160	55.98402	11
3869	3160	55.98124	11
3870	3160	55.97845	11
3871	3160	55.97567	11
3872	3160	55.97289	11
3873	3160	55.9701	11
3874	3160	55.96732	11
3875	3160	55.96453	11
3876	3160	55.96175	11
3877	3160	55.95897	11
3878	3160	55.95618	11
3879	3160	55.9534	11
3880	3160	55.95061	11
3881	3160	55.94783	11
3882	3160	55.94505	11
3883	3160	55.94226	11
3884	3160	55.93948	11
3885	3160	55.93669	11
3886	3160	55.93391	11
3887	3160	55.93113	11
3888	3160	55.82024	11
3889	3160	55.67138	11
3890	3160	55.52251	11
3891	3160	55.37365	11
3892	3160	55.22478	11
3893	3160	55.07592	11
3894	3160	54.92706	11
3895	3160	54.77819	11
3896	3160	54.62933	11
3897	3160	54.48046	11
3898	3160	54.3316	11
3899	3160	54.18274	11
3900	3160	54.03387	11
3901	3160	53.88501	11
3902	3160	53.73615	11
3903	3160	53.58728	11
3904	3160	53.43842	11
3815	3161	65.28645	10.97364
3816	3161	65.04763	10.97483
3817	3161	64.80882	10.97601
3818	3161	64.57	10.9772
3819	3161	64.33118	10.97838
3820	3161	64.09236	10.97956
3821	3161	63.85355	10.98075
3822	3161	63.61473	10.98193
3823	3161	63.37592	10.98312
3824	3161	63.1371	10.9843
3825	3161	62.89828	10.98548
3826	3161	62.65947	10.98667
3827	3161	62.42065	10.98785
3828	3161	62.18184	10.98904
3829	3161	61.94302	10.99022
3830	3161	61.7042	10.9914
3831	3161	61.46539	10.99259
3832	3161	61.22657	10.99377
3833	3161	60.98775	10.99496
3834	3161	60.74894	10.99614
