Col,Row,Surface,Thickness,Bed
2677,1926,28,138,-253
2678,1926,26,129,-248
2679,1926,25,123,-242
2680,1926,23,125,-236
2681,1926,22,136,-230
2592,1927,-9999,-9999,-326
2593,1927,-9999,-9999,-320
2594,1927,-9999,-9999,-316
2595,1927,-9999,-9999,-311
2596,1927,-9999,-9999,-308
2597,1927,-9999,-9999,-305
2598,1927,-9999,-9999,-304
2599,1927,-9999,-9999,-303
2600,1927,-9999,-9999,-302
2601,1927,-9999,-9999,-302
2602,1927,-9999,-9999,-302
2603,1927,-9999,-9999,-303
2604,1927,-9999,-9999,-303
2605,1927,-9999,-9999,-304
2606,1927,-9999,-9999,-306
2607,1927,-9999,-9999,-307
2608,1927,-9999,-9999,-309
2609,1927,24,127,-311
2610,1927,26,148,-312
2611,1927,27,163,-313
2612,1927,28,172,-313
2613,1927,28,169,-313
2614,1927,27,160,-313
2615,1927,27,155,-314
2616,1927,27,155,-314
2617,1927,27,153,-315
2618,1927,27,152,-315
2619,1927,27,150,-316
2620,1927,27,148,-316
2621,1927,27,144,-318
2622,1927,27,141,-319
2623,1927,27,138,-319
2624,1927,26,136,-320
2625,1927,26,137,-320
2626,1927,27,138,-321
2627,1927,27,141,-322
2628,1927,28,147,-323
2629,1927,28,153,-323
2630,1927,29,157,-324
2631,1927,29,162,-325
2632,1927,30,166,-326
2633,1927,30,169,-326
2634,1927,30,166,-326
2635,1927,30,160,-327
2636,1927,29,151,-327
2637,1927,28,144,-328
2638,1927,28,142,-328
2639,1927,27,140,-329
2640,1927,27,140,-328
2641,1927,27,142,-328
2642,1927,27,143,-328
2643,1927,27,144,-327
2644,1927,28,147,-327
2645,1927,27,145,-327
2646,1927,27,145,-326
2647,1927,28,148,-325
2648,1927,28,148,-324
2649,1927,28,146,-323
2650,1927,28,147,-322
2651,1927,28,145,-320
2652,1927,28,141,-319
2653,1927,27,140,-317
2654,1927,28,142,-315
2655,1927,28,149,-313
2656,1927,29,157,-310
2657,1927,29,158,-308
2658,1927,28,149,-306
2659,1927,28,144,-304
2660,1927,27,142,-302
2661,1927,28,143,-300
2662,1927,28,146,-298
2663,1927,29,153,-295
2664,1927,29,158,-293
2665,1927,29,157,-291
2666,1927,29,155,-289
2667,1927,30,157,-287
2668,1927,30,161,-285
2669,1927,30,163,-282
2670,1927,30,162,-280
2671,1927,30,164,-277
2672,1927,30,166,-274
2673,1927,30,166,-271
2674,1927,30,163,-267
2675,1927,30,159,-262
2676,1927,29,153,-257
2677,1927,28,146,-251
2678,1927,27,142,-245
2679,1927,26,141,-239
2680,1927,24,148,-232
2681,1927,23,161,-226
2592,1928,-9999,-9999,-326
2593,1928,-9999,-9999,-319
2594,1928,-9999,-9999,-315
2595,1928,-9999,-9999,-312
2596,1928,-9999,-9999,-308
2597,1928,-9999,-9999,-306
2598,1928,-9999,-9999,-305
2599,1928,-9999,-9999,-304
2600,1928,-9999,-9999,-303
2601,1928,-9999,-9999,-303
2602,1928,-9999,-9999,-304
2603,1928,-9999,-9999,-304
2604,1928,-9999,-9999,-305
2605,1928,-9999,-9999,-306
2606,1928,-9999,-9999,-307
2607,1928,-9999,-9999,-309
2608,1928,24,130,-310
2609,1928,26,153,-311
2610,1928,28,172,-312
2611,1928,29,183,-313
2612,1928,29,188,-313
2613,1928,29,185,-313
2614,1928,28,171,-313
2615,1928,27,160,-314
2616,1928,27,158,-315
2617,1928,27,155,-315
2618,1928,27,154,-316
2619,1928,27,150,-316
2620,1928,27,148,-317
2621,1928,27,145,-317
2622,1928,27,142,-318
2623,1928,27,140,-319
2624,1928,27,140,-319
2625,1928,27,142,-320
2626,1928,27,144,-320
2627,1928,28,148,-321
2628,1928,29,153,-321
2629,1928,29,158,-322
2630,1928,29,160,-323
2631,1928,29,161,-324
2632,1928,29,162,-324
2633,1928,29,160,-325
2634,1928,29,158,-325
2635,1928,29,153,-325
2636,1928,28,146,-325
2637,1928,27,140,-326
2638,1928,27,137,-326
2639,1928,27,137,-326
2640,1928,27,141,-326
2641,1928,28,144,-326
2642,1928,28,147,-325
2643,1928,28,150,-325
2644,1928,29,155,-324
2645,1928,29,157,-324
2646,1928,29,160,-323
2647,1928,29,162,-323
2648,1928,30,163,-322
2649,1928,30,163,-320
2650,1928,30,165,-319
2651,1928,30,166,-318
2652,1928,30,165,-316
2653,1928,30,163,-315
2654,1928,30,164,-313
2655,1928,31,170,-310
2656,1928,31,177,-308
2657,1928,31,178,-305
2658,1928,31,173,-303
2659,1928,31,168,-301
2660,1928,31,169,-298
2661,1928,31,172,-296
2662,1928,32,180,-294
2663,1928,33,190,-292
2664,1928,34,195,-290
2665,1928,33,186,-288
2666,1928,31,175,-286
2667,1928,31,171,-283
2668,1928,31,174,-281
2669,1928,32,177,-279
2670,1928,32,176,-277
2671,1928,32,176,-275
2672,1928,32,176,-272
2673,1928,32,174,-269
2674,1928,32,172,-265
2675,1928,31,166,-261
2676,1928,30,161,-255
2677,1928,29,157,-249
2678,1928,28,157,-243
2679,1928,27,163,-236
2680,1928,25,174,-229
2681,1928,24,188,-222
2592,1929,-9999,-9999,-325
2593,1929,-9999,-9999,-318
2594,1929,-9999,-9999,-314
2595,1929,-9999,-9999,-311
2596,1929,-9999,-9999,-308
2597,1929,-9999,-9999,-306
2598,1929,-9999,-9999,-305
2599,1929,-9999,-9999,-305
2600,1929,-9999,-9999,-304
2601,1929,-9999,-9999,-304
2602,1929,-9999,-9999,-305
2603,1929,-9999,-9999,-305
2604,1929,-9999,-9999,-306
2605,1929,-9999,-9999,-307
2606,1929,-9999,-9999,-309
2607,1929,23,127,-310
2608,1929,25,148,-311
2609,1929,27,171,-312
2610,1929,29,186,-313
2611,1929,29,185,-313
2612,1929,29,184,-313
2613,1929,29,187,-313
2614,1929,28,176,-314
2615,1929,27,165,-314
2616,1929,27,159,-315
2617,1929,27,156,-315
2618,1929,27,154,-316
2619,1929,27,152,-316
2620,1929,27,148,-316
2621,1929,26,146,-317
2622,1929,26,144,-318
2623,1929,26,142,-318
2624,1929,27,143,-319
2625,1929,28,145,-319
2626,1929,28,149,-320
2627,1929,29,156,-320
2628,1929,30,163,-321
2629,1929,30,167,-321
2630,1929,30,165,-322
2631,1929,29,161,-322
2632,1929,29,156,-323
2633,1929,28,151,-323
2634,1929,28,148,-324
2635,1929,28,146,-324
2636,1929,28,142,-324
2637,1929,27,138,-324
2638,1929,27,137,-325
2639,1929,27,136,-325
2640,1929,27,139,-324
2641,1929,28,146,-324
2642,1929,29,151,-324
2643,1929,29,155,-323
2644,1929,30,163,-323
2645,1929,31,170,-322
2646,1929,31,176,-322
2647,1929,32,180,-321
2648,1929,32,181,-320
2649,1929,32,182,-319
2650,1929,32,184,-318
2651,1929,32,186,-316
2652,1929,32,186,-314
2653,1929,32,184,-311
2654,1929,32,185,-309
2655,1929,33,189,-307
2656,1929,33,195,-305
2657,1929,34,197,-302
2658,1929,33,193,-300
2659,1929,33,190,-297
2660,1929,33,193,-295
2661,1929,34,198,-293
2662,1929,35,209,-290
2663,1929,37,227,-288
2664,1929,39,239,-286
2665,1929,37,222,-284
2666,1929,34,202,-282
2667,1929,33,193,-280
2668,1929,34,193,-278
2669,1929,34,193,-276
2670,1929,33,192,-274
2671,1929,33,189,-272
2672,1929,33,186,-270
2673,1929,33,183,-267
2674,1929,33,180,-264
2675,1929,32,176,-259
2676,1929,31,172,-254
2677,1929,30,173,-248
2678,1929,29,178,-241
2679,1929,28,188,-233
2680,1929,27,202,-226
2681,1929,26,216,-217
2592,1930,-9999,-9999,-322
2593,1930,-9999,-9999,-316
2594,1930,-9999,-9999,-312
2595,1930,-9999,-9999,-309
2596,1930,-9999,-9999,-307
2597,1930,-9999,-9999,-306
2598,1930,-9999,-9999,-305
2599,1930,-9999,-9999,-305
2600,1930,-9999,-9999,-305
2601,1930,-9999,-9999,-305
2602,1930,-9999,-9999,-306
2603,1930,-9999,-9999,-306
2604,1930,-9999,-9999,-307
2605,1930,-9999,-9999,-308
2606,1930,23,122,-310
2607,1930,24,139,-311
2608,1930,26,162,-312
2609,1930,28,183,-312
2610,1930,29,194,-313
2611,1930,28,183,-313
2612,1930,28,172,-313
2613,1930,28,174,-313
2614,1930,28,174,-314
2615,1930,27,168,-314
2616,1930,27,160,-314
2617,1930,26,157,-315
2618,1930,26,155,-315
2619,1930,26,151,-316
2620,1930,26,149,-316
2621,1930,26,147,-317
2622,1930,27,145,-317
2623,1930,27,145,-318
2624,1930,27,145,-318
2625,1930,28,148,-319
2626,1930,28,153,-319
2627,1930,29,161,-320
2628,1930,30,170,-320
2629,1930,31,174,-321
2630,1930,30,169,-321
2631,1930,29,161,-322
2632,1930,28,151,-323
2633,1930,27,141,-323
2634,1930,27,137,-323
2635,1930,27,137,-324
2636,1930,27,137,-324
2637,1930,27,137,-324
2638,1930,27,140,-324
2639,1930,27,141,-324
2640,1930,28,144,-323
2641,1930,29,152,-323
2642,1930,30,160,-323
2643,1930,30,167,-323
2644,1930,31,176,-322
2645,1930,32,185,-322
2646,1930,33,194,-320
2647,1930,34,199,-320
2648,1930,34,201,-318
2649,1930,34,201,-316
2650,1930,34,202,-315
2651,1930,34,204,-313
2652,1930,35,205,-310
2653,1930,34,203,-308
2654,1930,34,202,-306
2655,1930,34,203,-304
2656,1930,35,207,-302
2657,1930,35,209,-299
2658,1930,35,206,-296
2659,1930,35,207,-294
2660,1930,35,209,-291
2661,1930,36,216,-289
2662,1930,37,226,-287
2663,1930,40,251,-284
2664,1930,43,274,-282
2665,1930,40,248,-280
2666,1930,37,222,-278
2667,1930,36,211,-276
2668,1930,36,211,-275
2669,1930,36,208,-273
2670,1930,35,205,-272
2671,1930,34,200,-270
2672,1930,34,194,-268
2673,1930,33,190,-266
2674,1930,33,187,-263
2675,1930,33,186,-259
2676,1930,33,186,-253
2677,1930,31,190,-247
2678,1930,30,199,-240
2679,1930,29,212,-234
2680,1930,28,227,-227
2681,1930,32,242,-219
2592,1931,-9999,-9999,-318
2593,1931,-9999,-9999,-312
2594,1931,-9999,-9999,-309
2595,1931,-9999,-9999,-307
2596,1931,-9999,-9999,-306
2597,1931,-9999,-9999,-305
2598,1931,-9999,-9999,-305
2599,1931,-9999,-9999,-305
2600,1931,-9999,-9999,-306
2601,1931,-9999,-9999,-306
2602,1931,-9999,-9999,-307
2603,1931,-9999,-9999,-307
2604,1931,-9999,-9999,-308
2605,1931,-9999,-9999,-309
2606,1931,23,135,-310
2607,1931,24,151,-311
2608,1931,26,168,-312
2609,1931,28,185,-312
2610,1931,29,193,-312
2611,1931,28,187,-313
2612,1931,27,174,-313
2613,1931,26,166,-313
2614,1931,27,169,-313
2615,1931,27,166,-314
2616,1931,27,162,-314
2617,1931,27,159,-315
2618,1931,26,156,-315
2619,1931,26,153,-316
2620,1931,26,150,-316
2621,1931,26,149,-317
2622,1931,27,148,-317
2623,1931,27,148,-318
2624,1931,28,149,-319
2625,1931,28,152,-319
2626,1931,28,156,-320
2627,1931,29,163,-320
2628,1931,30,168,-321
2629,1931,30,170,-321
2630,1931,30,167,-322
2631,1931,29,159,-322
2632,1931,28,147,-323
2633,1931,27,136,-322
2634,1931,26,132,-323
2635,1931,26,133,-323
2636,1931,27,135,-324
2637,1931,27,140,-324
2638,1931,28,145,-324
2639,1931,28,149,-323
2640,1931,29,154,-323
2641,1931,30,163,-323
2642,1931,31,172,-322
2643,1931,32,181,-321
2644,1931,33,190,-321
2645,1931,34,199,-320
2646,1931,35,209,-319
2647,1931,35,215,-317
2648,1931,36,216,-316
2649,1931,36,215,-314
2650,1931,36,215,-311
2651,1931,36,218,-309
2652,1931,36,219,-307
2653,1931,36,217,-305
2654,1931,36,214,-303
2655,1931,35,212,-301
2656,1931,35,208,-298
2657,1931,35,204,-296
2658,1931,34,200,-293
2659,1931,35,207,-290
2660,1931,36,221,-288
2661,1931,37,225,-285
2662,1931,37,225,-283
2663,1931,38,240,-280
2664,1931,40,253,-278
2665,1931,38,240,-276
2666,1931,37,224,-274
2667,1931,36,220,-273
2668,1931,37,221,-271
2669,1931,37,218,-270
2670,1931,36,213,-269
2671,1931,35,207,-268
2672,1931,35,201,-266
2673,1931,34,196,-265
2674,1931,34,193,-262
2675,1931,34,194,-259
2676,1931,33,198,-254
2677,1931,33,207,-248
2678,1931,31,219,-241
2679,1931,30,234,-236
2680,1931,32,249,-228
2681,1931,46,266,-220
2592,1932,-9999,-9999,-315
2593,1932,-9999,-9999,-308
2594,1932,-9999,-9999,-305
2595,1932,-9999,-9999,-305
2596,1932,-9999,-9999,-305
2597,1932,-9999,-9999,-305
2598,1932,-9999,-9999,-305
2599,1932,-9999,-9999,-305
2600,1932,-9999,-9999,-306
2601,1932,-9999,-9999,-306
2602,1932,-9999,-9999,-307
2603,1932,-9999,-9999,-308
2604,1932,-9999,-9999,-309
2605,1932,-9999,-9999,-310
2606,1932,23,148,-311
2607,1932,24,159,-311
2608,1932,26,171,-312
2609,1932,27,184,-312
2610,1932,28,193,-312
2611,1932,29,197,-312
2612,1932,28,189,-313
2613,1932,27,181,-313
2614,1932,27,171,-313
2615,1932,26,164,-313
2616,1932,26,161,-314
2617,1932,26,159,-315
2618,1932,26,157,-315
2619,1932,26,154,-316
2620,1932,26,153,-317
2621,1932,27,152,-317
2622,1932,27,151,-318
2623,1932,28,151,-318
2624,1932,28,154,-319
2625,1932,29,157,-320
2626,1932,29,161,-320
2627,1932,29,164,-321
2628,1932,29,166,-322
2629,1932,29,163,-322
2630,1932,29,159,-323
2631,1932,28,151,-323
2632,1932,27,143,-323
2633,1932,27,136,-323
2634,1932,26,133,-323
2635,1932,27,134,-324
2636,1932,27,138,-324
2637,1932,28,144,-324
2638,1932,28,151,-323
2639,1932,29,159,-323
2640,1932,30,166,-322
2641,1932,31,176,-322
2642,1932,32,186,-321
2643,1932,33,193,-320
2644,1932,34,201,-319
2645,1932,35,209,-317
2646,1932,36,220,-316
2647,1932,36,225,-315
2648,1932,37,227,-313
2649,1932,36,223,-310
2650,1932,36,223,-308
2651,1932,37,226,-307
2652,1932,37,225,-305
2653,1932,36,221,-302
2654,1932,36,220,-300
2655,1932,35,220,-298
2656,1932,34,208,-295
2657,1932,33,194,-292
2658,1932,33,182,-289
2659,1932,34,193,-287
2660,1932,35,212,-284
2661,1932,37,226,-281
2662,1932,37,226,-279
2663,1932,37,227,-276
2664,1932,37,229,-274
2665,1932,36,223,-272
2666,1932,36,219,-270
2667,1932,36,220,-269
2668,1932,37,222,-267
2669,1932,37,220,-267
2670,1932,37,215,-266
2671,1932,36,210,-265
2672,1932,35,205,-265
2673,1932,34,201,-264
2674,1932,34,200,-262
2675,1932,34,204,-259
2676,1932,34,211,-256
2677,1932,33,224,-250
2678,1932,32,238,-242
2679,1932,31,253,-240
2680,1932,43,269,-226
2681,1932,62,287,-225
2592,1933,-9999,-9999,-310
2593,1933,-9999,-9999,-304
2594,1933,-9999,-9999,-302
2595,1933,-9999,-9999,-303
2596,1933,-9999,-9999,-303
2597,1933,-9999,-9999,-304
2598,1933,-9999,-9999,-305
2599,1933,-9999,-9999,-305
2600,1933,-9999,-9999,-306
2601,1933,-9999,-9999,-307
2602,1933,-9999,-9999,-308
2603,1933,-9999,-9999,-308
2604,1933,22,136,-309
2605,1933,23,146,-310
2606,1933,23,155,-311
2607,1933,24,161,-311
2608,1933,25,170,-311
2609,1933,27,180,-312
2610,1933,28,188,-312
2611,1933,28,193,-312
2612,1933,28,194,-312
2613,1933,28,189,-313
2614,1933,27,178,-313
2615,1933,26,167,-314
2616,1933,26,160,-314
2617,1933,26,157,-315
2618,1933,26,156,-316
2619,1933,26,155,-316
2620,1933,27,155,-318
2621,1933,27,156,-318
2622,1933,27,155,-319
2623,1933,28,155,-320
2624,1933,28,157,-320
2625,1933,29,161,-321
2626,1933,29,163,-321
2627,1933,29,165,-322
2628,1933,29,163,-322
2629,1933,29,157,-323
2630,1933,28,151,-323
2631,1933,27,144,-323
2632,1933,27,139,-324
2633,1933,27,136,-324
2634,1933,26,136,-324
2635,1933,27,138,-324
2636,1933,27,144,-323
2637,1933,28,151,-323
2638,1933,29,159,-323
2639,1933,30,168,-322
2640,1933,31,177,-322
2641,1933,32,186,-321
2642,1933,33,195,-319
2643,1933,34,201,-319
2644,1933,34,207,-317
2645,1933,35,215,-316
2646,1933,36,222,-314
2647,1933,37,227,-313
2648,1933,37,227,-310
2649,1933,36,221,-308
2650,1933,36,221,-306
2651,1933,36,222,-304
2652,1933,36,217,-302
2653,1933,34,206,-299
2654,1933,34,199,-297
2655,1933,33,197,-294
2656,1933,32,192,-292
2657,1933,32,183,-289
2658,1933,32,172,-286
2659,1933,33,179,-283
2660,1933,34,193,-280
2661,1933,35,205,-277
2662,1933,36,213,-274
2663,1933,35,213,-272
2664,1933,35,213,-270
2665,1933,34,210,-268
2666,1933,35,210,-266
2667,1933,36,213,-265
2668,1933,37,216,-264
2669,1933,37,214,-263
2670,1933,36,211,-263
2671,1933,35,207,-263
2672,1933,35,206,-263
2673,1933,34,207,-263
2674,1933,34,211,-262
2675,1933,34,218,-261
2676,1933,34,228,-258
2677,1933,34,243,-247
2678,1933,33,258,-248
2679,1933,36,273,-246
2680,1933,54,289,-235
2681,1933,80,307,-227
2592,1934,-9999,-9999,-300
2593,1934,-9999,-9999,-300
2594,1934,-9999,-9999,-300
2595,1934,-9999,-9999,-301
2596,1934,-9999,-9999,-302
2597,1934,-9999,-9999,-303
2598,1934,-9999,-9999,-304
2599,1934,-9999,-9999,-305
2600,1934,-9999,-9999,-306
2601,1934,-9999,-9999,-307
2602,1934,-9999,-9999,-308
2603,1934,-9999,-9999,-309
2604,1934,22,148,-310
2605,1934,23,154,-310
2606,1934,23,159,-311
2607,1934,24,163,-311
2608,1934,25,169,-311
2609,1934,26,176,-311
2610,1934,27,182,-312
2611,1934,27,182,-312
2612,1934,27,181,-313
2613,1934,27,181,-313
2614,1934,27,175,-314
2615,1934,26,166,-314
2616,1934,25,160,-316
2617,1934,26,157,-316
2618,1934,26,156,-317
2619,1934,26,157,-317
2620,1934,27,159,-319
2621,1934,28,160,-319
2622,1934,28,160,-320
2623,1934,28,159,-321
2624,1934,29,161,-321
2625,1934,29,163,-321
2626,1934,29,164,-322
2627,1934,29,162,-322
2628,1934,29,157,-323
2629,1934,28,150,-323
2630,1934,27,143,-324
2631,1934,27,139,-324
2632,1934,27,138,-324
2633,1934,27,138,-324
2634,1934,27,140,-324
2635,1934,27,143,-323
2636,1934,28,150,-323
2637,1934,29,159,-323
2638,1934,30,168,-322
2639,1934,31,178,-322
2640,1934,32,186,-321
2641,1934,33,194,-319
2642,1934,33,200,-319
2643,1934,34,203,-317
2644,1934,35,208,-316
2645,1934,35,213,-314
2646,1934,36,219,-312
2647,1934,36,219,-310
2648,1934,36,217,-308
2649,1934,35,211,-305
2650,1934,35,212,-303
2651,1934,35,210,-301
2652,1934,34,196,-299
2653,1934,32,172,-297
2654,1934,30,154,-294
2655,1934,29,149,-291
2656,1934,29,153,-288
2657,1934,30,155,-285
2658,1934,30,154,-282
2659,1934,31,162,-279
2660,1934,32,168,-276
2661,1934,33,180,-273
2662,1934,33,189,-270
2663,1934,34,198,-267
2664,1934,33,201,-265
2665,1934,32,200,-263
2666,1934,33,201,-261
2667,1934,34,203,-260
2668,1934,35,204,-260
2669,1934,36,204,-260
2670,1934,35,203,-260
2671,1934,35,204,-261
2672,1934,34,209,-262
2673,1934,34,216,-262
2674,1934,34,227,-262
2675,1934,34,239,-262
2676,1934,34,252,-256
2677,1934,34,266,-257
2678,1934,34,279,-257
2679,1934,42,293,-253
2680,1934,67,308,-241
2681,1934,98,326,-228
2592,1935,-9999,-9999,-299
2593,1935,-9999,-9999,-299
2594,1935,-9999,-9999,-300
2595,1935,-9999,-9999,-301
2596,1935,-9999,-9999,-302
2597,1935,-9999,-9999,-303
2598,1935,-9999,-9999,-304
2599,1935,-9999,-9999,-305
2600,1935,-9999,-9999,-306
2601,1935,-9999,-9999,-308
2602,1935,-9999,-9999,-309
2603,1935,-9999,-9999,-309
2604,1935,23,157,-310
2605,1935,23,160,-310
2606,1935,23,163,-311
2607,1935,24,169,-311
2608,1935,25,176,-311
2609,1935,26,179,-312
2610,1935,26,180,-312
2611,1935,26,178,-313
2612,1935,26,173,-313
2613,1935,26,171,-314
2614,1935,26,168,-314
2615,1935,25,163,-316
2616,1935,26,160,-316
2617,1935,26,160,-317
2618,1935,27,160,-318
2619,1935,27,161,-319
2620,1935,27,162,-319
2621,1935,28,163,-320
2622,1935,28,162,-320
2623,1935,29,162,-321
2624,1935,29,163,-322
2625,1935,29,165,-322
2626,1935,29,163,-322
2627,1935,29,158,-323
2628,1935,28,150,-323
2629,1935,27,142,-324
2630,1935,26,137,-324
2631,1935,26,136,-324
2632,1935,26,138,-324
2633,1935,27,142,-324
2634,1935,27,146,-324
2635,1935,28,151,-323
2636,1935,29,159,-323
2637,1935,30,167,-322
2638,1935,31,176,-322
2639,1935,32,185,-321
2640,1935,33,193,-320
2641,1935,33,197,-319
2642,1935,34,200,-317
2643,1935,34,201,-316
2644,1935,34,203,-314
2645,1935,35,209,-312
2646,1935,35,214,-311
2647,1935,35,215,-309
2648,1935,35,209,-306
2649,1935,34,202,-304
2650,1935,34,204,-302
2651,1935,33,198,-299
2652,1935,31,172,-297
2653,1935,28,134,-294
2654,1935,25,103,-291
2655,1935,24,96,-288
2656,1935,25,109,-285
2657,1935,27,124,-282
2658,1935,28,135,-278
2659,1935,29,146,-275
2660,1935,30,159,-272
2661,1935,31,163,-268
2662,1935,31,174,-265
2663,1935,31,184,-263
2664,1935,31,190,-260
2665,1935,30,193,-258
2666,1935,31,194,-257
2667,1935,32,195,-256
2668,1935,33,194,-255
2669,1935,34,195,-256
2670,1935,34,197,-257
2671,1935,34,202,-258
2672,1935,34,214,-260
2673,1935,33,228,-261
2674,1935,33,245,-263
2675,1935,33,260,-263
2676,1935,33,275,-266
2677,1935,34,288,-268
2678,1935,38,299,-267
2679,1935,54,311,-258
2680,1935,85,326,-241
2681,1935,119,344,-225
2592,1936,-9999,-9999,-299
2593,1936,-9999,-9999,-299
2594,1936,-9999,-9999,-300
2595,1936,-9999,-9999,-301
2596,1936,-9999,-9999,-302
2597,1936,-9999,-9999,-303
2598,1936,-9999,-9999,-304
2599,1936,-9999,-9999,-305
2600,1936,-9999,-9999,-307
2601,1936,-9999,-9999,-308
2602,1936,-9999,-9999,-309
2603,1936,-9999,-9999,-310
2604,1936,23,160,-310
2605,1936,23,162,-310
2606,1936,24,164,-311
2607,1936,24,170,-311
2608,1936,25,175,-312
2609,1936,25,178,-312
2610,1936,25,177,-312
2611,1936,25,175,-313
2612,1936,25,175,-314
2613,1936,25,170,-315
2614,1936,25,165,-316
2615,1936,25,160,-316
2616,1936,26,161,-317
2617,1936,26,163,-318
2618,1936,27,165,-318
2619,1936,27,166,-319
2620,1936,28,167,-320
2621,1936,29,167,-320
2622,1936,29,164,-321
2623,1936,29,163,-321
2624,1936,29,163,-322
2625,1936,29,163,-323
2626,1936,29,161,-323
2627,1936,28,153,-323
2628,1936,27,144,-324
2629,1936,26,137,-324
2630,1936,26,136,-324
2631,1936,26,138,-325
2632,1936,27,142,-325
2633,1936,27,147,-325
2634,1936,28,154,-324
2635,1936,29,161,-324
2636,1936,29,167,-323
2637,1936,30,174,-323
2638,1936,31,181,-322
2639,1936,32,188,-322
2640,1936,33,194,-321
2641,1936,33,195,-319
2642,1936,33,196,-318
2643,1936,33,195,-315
2644,1936,33,196,-314
2645,1936,34,204,-312
2646,1936,35,213,-310
2647,1936,35,215,-307
2648,1936,35,211,-305
2649,1936,34,206,-303
2650,1936,34,202,-300
2651,1936,32,193,-298
2652,1936,29,155,-295
2653,1936,25,106,-292
2654,1936,21,67,-288
2655,1936,19,59,-285
2656,1936,21,82,-282
2657,1936,23,107,-278
2658,1936,25,125,-274
2659,1936,27,137,-271
2660,1936,28,151,-267
2661,1936,28,157,-264
2662,1936,29,166,-261
2663,1936,28,175,-258
2664,1936,28,183,-255
2665,1936,28,188,-253
2666,1936,28,190,-252
2667,1936,29,190,-251
2668,1936,30,190,-251
2669,1936,31,192,-251
2670,1936,32,197,-253
2671,1936,33,208,-255
2672,1936,33,224,-257
2673,1936,33,242,-259
2674,1936,33,262,-263
2675,1936,33,280,-269
2676,1936,33,295,-274
2677,1936,38,308,-276
2678,1936,51,317,-267
2679,1936,76,328,-252
2680,1936,108,342,-234
2681,1936,143,360,-217
2592,1937,-9999,-9999,-299
2593,1937,-9999,-9999,-300
2594,1937,-9999,-9999,-300
2595,1937,-9999,-9999,-301
2596,1937,-9999,-9999,-302
2597,1937,-9999,-9999,-303
2598,1937,-9999,-9999,-304
2599,1937,-9999,-9999,-306
2600,1937,-9999,-9999,-307
2601,1937,-9999,-9999,-308
2602,1937,-9999,-9999,-310
2603,1937,-9999,-9999,-310
2604,1937,23,151,-311
2605,1937,24,152,-311
2606,1937,24,157,-311
2607,1937,24,162,-312
2608,1937,24,164,-312
2609,1937,25,166,-313
2610,1937,25,167,-313
2611,1937,25,170,-314
2612,1937,25,174,-315
2613,1937,25,170,-316
2614,1937,25,164,-316
2615,1937,25,160,-317
2616,1937,26,160,-317
2617,1937,26,164,-318
2618,1937,27,166,-319
2619,1937,28,168,-320
2620,1937,28,170,-320
2621,1937,29,169,-321
2622,1937,29,166,-322
2623,1937,28,162,-323
2624,1937,28,160,-323
2625,1937,28,158,-324
2626,1937,28,153,-325
2627,1937,27,144,-325
2628,1937,26,136,-325
2629,1937,26,135,-326
2630,1937,26,138,-326
2631,1937,27,143,-326
2632,1937,27,148,-326
2633,1937,28,156,-326
2634,1937,29,163,-326
2635,1937,30,171,-325
2636,1937,30,177,-324
2637,1937,31,180,-324
2638,1937,31,182,-323
2639,1937,31,185,-322
2640,1937,32,188,-321
2641,1937,32,188,-319
2642,1937,32,190,-318
2643,1937,32,191,-316
2644,1937,33,193,-314
2645,1937,34,204,-312
2646,1937,35,216,-309
2647,1937,35,219,-307
2648,1937,35,216,-304
2649,1937,35,215,-302
2650,1937,34,207,-299
2651,1937,32,186,-296
2652,1937,28,154,-293
2653,1937,23,100,-289
2654,1937,19,62,-286
2655,1937,16,64,-282
2656,1937,19,88,-278
2657,1937,22,111,-274
2658,1937,24,127,-271
2659,1937,25,140,-267
2660,1937,26,150,-263
2661,1937,26,156,-259
2662,1937,26,165,-256
2663,1937,25,172,-253
2664,1937,25,180,-250
2665,1937,24,185,-248
2666,1937,24,189,-246
2667,1937,25,190,-245
2668,1937,26,192,-245
2669,1937,28,196,-247
2670,1937,29,204,-248
2671,1937,31,216,-251
2672,1937,32,235,-254
2673,1937,32,255,-254
2674,1937,32,277,-263
2675,1937,34,296,-271
2676,1937,40,310,-272
2677,1937,54,322,-269
2678,1937,76,332,-256
2679,1937,105,343,-238
2680,1937,137,356,-219
2681,1937,171,373,-202
2592,1938,-9999,-9999,-300
2593,1938,-9999,-9999,-300
2594,1938,-9999,-9999,-300
2595,1938,-9999,-9999,-301
2596,1938,-9999,-9999,-302
2597,1938,-9999,-9999,-303
2598,1938,-9999,-9999,-304
2599,1938,-9999,-9999,-306
2600,1938,-9999,-9999,-307
2601,1938,-9999,-9999,-309
2602,1938,-9999,-9999,-310
2603,1938,-9999,-9999,-311
2604,1938,24,141,-311
2605,1938,24,145,-311
2606,1938,24,150,-312
2607,1938,24,151,-312
2608,1938,24,149,-313
2609,1938,25,150,-313
2610,1938,25,152,-314
2611,1938,25,158,-314
2612,1938,25,163,-315
2613,1938,25,163,-316
2614,1938,25,161,-317
2615,1938,25,158,-317
2616,1938,25,160,-318
2617,1938,26,163,-320
2618,1938,27,166,-320
2619,1938,27,167,-321
2620,1938,28,168,-322
2621,1938,28,167,-323
