Col,Row,Surface,Thickness,Bed
2633,1948,27,106,-348
2620,1954,26,-9999,-356
2671,1928,32,176,-275
2608,1946,25,-9999,-325
2659,1904,21,72,-429
2646,1930,33,194,-320
2617,1948,26,-9999,-340
2633,1901,20,84,-478
2650,1941,29,167,-294
2654,1973,104,343,-239
2608,1897,16,-9999,-387
2625,1933,29,161,-321
2612,1889,16,-9999,-428
2664,1897,29,140,-439
2638,1973,20,-9999,-435
2655,1913,23,98,-391
2643,1889,30,169,-561
2642,1908,25,123,-433
2629,1886,15,-9999,-526
2668,1952,291,415,-124
2655,1934,29,149,-291
2673,1918,20,94,-299
2648,1912,25,119,-404
2635,1902,24,119,-471
2656,1943,29,138,-259
2647,1951,28,164,-309
2669,1903,22,74,-385
2640,1879,19,97,-549
2644,1927,28,147,-327
2677,1968,649,834,-185
2648,1942,28,156,-301
2607,1957,25,-9999,-434
2652,1958,20,108,-291
2674,1942,163,337,-174
2661,1968,312,548,-236
2592,1901,21,-9999,-346
2669,1937,28,196,-247
2595,1906,20,-9999,-321
2599,1962,25,-9999,-450
2644,1893,30,173,-550
2666,1961,400,489,-89
2609,1938,25,150,-313
2653,1937,23,100,-289
2613,1914,22,-9999,-298
2681,1940,268,411,-143
2674,1912,17,61,-319
2600,1899,22,-9999,-300
2604,1939,24,139,-312
2649,1914,26,130,-393
2670,1952,355,468,-113
2601,1939,24,-9999,-309
2680,1908,16,61,-303
2622,1915,25,127,-338
2658,1899,24,97,-462
2618,1922,29,165,-319
2662,1955,129,308,-179
2672,1939,29,262,-244
2676,1915,15,61,-295
2602,1890,16,-9999,-335
2679,1904,19,53,-327
2667,1928,31,171,-283
2610,1925,22,92,-310
2597,1965,25,-9999,-450
2632,1929,29,156,-323
2619,1969,27,-9999,-450
2623,1945,27,-9999,-338
2594,1957,25,-9999,-377
2627,1934,29,162,-322
2631,1966,22,-9999,-349
2602,1924,23,-9999,-296
2681,1925,21,111,-234
2624,1944,27,49,-336
2628,1968,24,-9999,-355
2615,1934,26,166,-314
2632,1895,17,60,-530
2636,1879,14,-9999,-535
2623,1919,29,164,-326
2616,1927,27,155,-314
2641,1912,26,139,-399
2628,1878,11,-9999,-490
2616,1910,22,-9999,-329
2633,1976,20,-9999,-389
2603,1900,22,-9999,-300
2671,1964,527,602,-75
2608,1926,23,-9999,-307
2659,1900,25,102,-452
2646,1942,29,167,-308
2617,1976,26,-9999,-405
2634,1894,20,88,-542
2650,1897,26,123,-511
2638,1894,29,167,-548
2637,1905,25,127,-453
2654,1937,19,62,-286
2625,1897,16,-9999,-485
2629,1953,27,-9999,-351
2668,1909,19,56,-362
2638,1937,31,182,-323
2655,1885,28,144,-517
2656,1877,24,106,-520
2626,1961,26,-9999,-350
2643,1917,30,169,-371
2642,1880,27,154,-553
2647,1885,28,151,-552
2668,1924,32,177,-295
2677,1906,17,51,-329
2648,1876,25,118,-544
2652,1892,28,140,-524
2656,1971,149,423,-274
2660,1947,27,163,-224
2647,1955,22,104,-316
2635,1947,27,98,-342
2669,1875,24,93,-466
2657,1931,35,204,-296
2644,1947,26,139,-319
2677,1940,159,355,-196
2665,1972,436,767,-331
2652,1930,35,205,-310
2595,1921,23,-9999,-312
2621,1901,17,-9999,-444
2649,1972,21,-9999,-376
2592,1929,22,-9999,-325
2595,1902,21,-9999,-321
2657,1877,23,97,-516
2600,1976,25,-9999,-402
2644,1913,25,127,-396
2666,1933,35,210,-266
2613,1886,16,-9999,-428
2601,1918,20,-9999,-285
2678,1916,14,54,-280
2604,1911,21,-9999,-281
2649,1878,24,111,-544
2653,1894,26,125,-510
2630,1959,24,-9999,-350
2658,1948,28,144,-232
2601,1935,23,-9999,-308
2680,1936,108,342,-234
2597,1903,20,-9999,-308
2675,1943,240,378,-138
2618,1958,26,-9999,-404
2679,1959,636,729,-93
2593,1944,24,-9999,-300
2631,1900,17,57,-480
2676,1887,25,102,-402
2606,1926,24,-9999,-304
2679,1876,25,99,-419
2667,1908,20,61,-372
2610,1961,25,-9999,-450
2614,1953,26,-9999,-354
2632,1957,24,-9999,-351
2636,1941,32,191,-328
2605,1971,25,-9999,-413
2631,1938,27,146,-328
2606,1888,16,-9999,-391
2628,1940,25,118,-330
2615,1938,25,158,-317
2603,1962,25,-9999,-450
2636,1915,27,143,-370
2611,1915,22,-9999,-289
2645,1923,29,154,-341
2616,1955,26,-9999,-360
2671,1875,20,55,-458
2641,1892,30,171,-556
2645,1908,26,131,-437
2617,1899,16,-9999,-455
2633,1876,14,-9999,-509
2620,1898,16,-9999,-475
2637,1924,31,180,-335
2608,1954,25,-9999,-378
2659,1928,31,168,-301
2612,1962,26,-9999,-450
2646,1970,20,-9999,-446
2663,1904,24,93,-411
2634,1946,27,128,-340
2651,1896,25,118,-511
2654,1933,34,199,-297
2625,1909,25,-9999,-379
2642,1965,20,-9999,-378
2612,1881,16,-9999,-410
2629,1925,28,148,-325
2664,1953,168,327,-159
2651,1945,23,111,-284
2668,1881,23,83,-454
2655,1969,86,418,-332
2656,1905,20,59,-436
2626,1933,29,163,-321
2680,1976,760,951,-191
2660,1881,26,120,-494
2647,1889,28,151,-550
2635,1881,11,-9999,-539
2643,1926,27,139,-331
2677,1878,20,50,-420
2665,1910,21,73,-371
2598,1878,16,-9999,-299
2635,1927,30,160,-327
2657,1943,31,141,-254
2665,1936,28,188,-253
2607,1885,16,-9999,-373
2640,1966,20,-9999,-378
2599,1949,25,-9999,-300
2621,1905,21,-9999,-401
2649,1936,34,206,-303
2592,1941,24,-9999,-300
2653,1960,20,168,-287
2596,1893,22,-9999,-300
2657,1905,20,57,-432
2599,1906,21,-9999,-302
2600,1940,24,-9999,-307
2661,1881,26,114,-488
2598,1938,24,-9999,-304
2613,1970,26,-9999,-429
2630,1904,19,73,-436
2601,1882,16,-9999,-311
2618,1880,16,-9999,-439
2678,1880,20,59,-409
2604,1883,16,-9999,-339
2593,1882,16,-9999,-300
2666,1904,22,81,-395
2670,1880,21,69,-446
2630,1923,28,146,-329
2658,1952,24,155,-221
2662,1944,21,165,-226
2605,1939,24,140,-312
2639,1907,25,130,-436
2610,1899,16,-9999,-398
2614,1891,16,-9999,-447
2675,1907,17,56,-334
2662,1899,29,141,-440
2679,1931,30,234,-236
2622,1922,29,165,-323
2593,1956,25,-9999,-346
2597,1940,24,-9999,-303
2676,1971,635,879,-244
2619,1928,27,150,-316
2681,1891,25,103,-365
2639,1937,31,185,-322
2614,1933,27,178,-313
2619,1878,13,-9999,-435
2606,1916,20,-9999,-277
2641,1958,22,-9999,-347
2594,1884,16,-9999,-300
2628,1928,29,153,-321
2606,1966,25,-9999,-447
2603,1942,24,-9999,-312
2624,1919,28,162,-328
2611,1879,16,-9999,-401
2645,1959,20,83,-338
2615,1895,16,-9999,-456
2620,1951,27,-9999,-347
2671,1911,19,58,-338
2659,1879,25,107,-502
2646,1903,25,117,-477
2617,1927,27,153,-315
2633,1904,21,95,-447
2637,1960,22,-9999,-352
2625,1952,27,-9999,-348
2659,1956,33,237,-232
2612,1934,27,181,-313
2663,1940,18,169,-237
2651,1908,24,104,-433
2638,1886,21,102,-563
2654,1897,23,90,-494
2626,1918,27,142,-335
2642,1937,32,190,-318
2629,1913,26,145,-360
2664,1949,54,262,-208
2655,1941,25,136,-270
2598,1936,23,-9999,-304
2626,1937,28,153,-325
2660,1917,28,142,-352
2656,1932,34,208,-295
2643,1954,23,79,-333
2665,1874,29,142,-489
2640,1900,30,174,-502
2598,1906,21,-9999,-304
2607,1920,20,-9999,-291
2635,1955,24,-9999,-354
2657,1971,186,465,-279
2661,1947,25,172,-220
2665,1932,36,223,-272
2607,1905,22,-9999,-320
2669,1964,481,576,-95
2595,1881,16,-9999,-300
2640,1930,28,144,-323
2599,1921,23,-9999,-292
2678,1946,416,513,-97
2621,1941,27,132,-328
2666,1970,458,765,-307
2592,1969,25,-9999,-450
2609,1909,22,-9999,-279
2653,1932,36,221,-302
2596,1945,24,-9999,-300
2613,1893,15,-9999,-443
2674,1877,18,39,-436
2600,1904,22,-9999,-300
2661,1917,27,134,-349
2604,1960,25,-9999,-450
2670,1925,31,165,-286
2613,1942,25,86,-322
2630,1884,13,-9999,-525
2601,1974,25,-9999,-405
2618,1916,23,-9999,-322
2605,1894,16,-9999,-373
2622,1884,16,-9999,-494
2593,1894,22,-9999,-312
2666,1876,26,112,-477
2597,1878,16,-9999,-300
2670,1908,18,49,-356
2662,1924,24,107,-309
2639,1879,16,81,-547
2627,1911,25,127,-369
2672,1896,28,131,-398
2676,1888,26,107,-399
2679,1903,20,57,-331
2667,1967,452,648,-196
2610,1950,25,-9999,-344
2597,1928,22,-9999,-306
2676,1943,270,390,-120
2619,1940,27,157,-324
2681,1919,14,53,-250
2594,1950,24,-9999,-300
2627,1941,26,104,-331
2602,1953,25,-9999,-321
2611,1941,25,97,-318
2615,1957,26,-9999,-394
2619,1906,23,-9999,-385
2623,1882,15,-9999,-485
2641,1922,32,188,-344
2594,1888,16,-9999,-299
2681,1971,737,938,-201
2624,1883,15,-9999,-493
2628,1907,21,-9999,-401
2616,1883,16,-9999,-438
2633,1923,30,167,-333
2620,1955,26,-9999,-362
2671,1931,35,207,-268
2608,1947,25,-9999,-327
2659,1907,21,71,-414
2646,1931,35,209,-319
2617,1955,26,-9999,-360
2633,1900,19,77,-488
2650,1938,34,204,-297
2608,1898,22,-9999,-380
2625,1932,29,157,-320
2612,1890,16,-9999,-430
2663,1976,410,564,-154
2664,1898,29,137,-435
2655,1912,23,89,-397
2643,1888,30,172,-564
2642,1909,25,124,-426
2629,1885,15,-9999,-523
2668,1953,322,428,-106
2655,1929,33,189,-307
2673,1917,18,76,-303
2648,1913,25,123,-399
2635,1889,22,109,-562
2656,1960,20,265,-284
2647,1950,29,171,-307
2669,1902,22,82,-389
2644,1920,33,204,-356
2648,1943,27,142,-300
2607,1956,25,-9999,-415
2652,1959,20,123,-293
2674,1943,208,361,-153
2592,1902,20,-9999,-345
2669,1936,31,192,-251
2595,1909,20,-9999,-317
2599,1957,25,-9999,-412
2644,1894,31,177,-543
2666,1942,8,204,-223
2609,1937,25,166,-313
2653,1936,25,106,-292
2613,1913,22,-9999,-297
2674,1913,17,61,-315
2600,1900,22,-9999,-300
2604,1932,22,-9999,-309
2649,1913,25,120,-400
2670,1953,380,484,-104
2630,1976,20,-9999,-389
2601,1938,24,-9999,-309
2680,1909,15,59,-299
2622,1912,23,-9999,-351
2658,1896,28,133,-479
2618,1923,27,149,-318
2662,1952,70,261,-191
2627,1875,11,-9999,-461
2672,1940,40,275,-237
2602,1891,16,-9999,-331
2679,1907,16,60,-314
2667,1931,36,220,-273
2610,1922,20,-9999,-303
2597,1964,25,-9999,-450
2632,1930,28,151,-323
2619,1968,27,-9999,-450
2623,1944,27,51,-336
2594,1954,25,-9999,-301
2631,1961,24,-9999,-350
2602,1925,23,-9999,-298
2680,1879,24,86,-404
2681,1924,20,94,-237
2624,1945,27,47,-339
2628,1969,22,-9999,-361
2615,1929,27,165,-314
2632,1896,17,61,-520
2623,1918,29,170,-329
2616,1928,27,158,-315
2641,1919,32,188,-359
2628,1879,11,-9999,-494
2645,1887,30,169,-559
2616,1911,22,-9999,-324
2603,1903,22,-9999,-299
2637,1951,25,67,-349
2671,1967,539,668,-129
2608,1927,24,-9999,-309
2659,1903,22,78,-436
2646,1943,28,156,-308
2634,1895,21,98,-534
2650,1910,24,109,-417
2638,1895,30,177,-541
2637,1904,25,130,-461
2654,1942,26,146,-273
2680,1953,581,665,-84
2625,1896,16,-9999,-492
2629,1952,27,-9999,-351
2668,1910,19,56,-357
2638,1942,30,176,-327
2655,1884,28,140,-517
2656,1878,24,101,-518
2626,1958,27,-9999,-349
2643,1916,29,157,-376
2642,1881,29,165,-556
2647,1884,27,142,-552
2668,1925,31,165,-291
2677,1905,17,45,-333
2648,1877,25,129,-545
2652,1893,27,135,-520
2656,1972,163,414,-251
2660,1924,24,103,-313
2647,1954,23,116,-314
2635,1946,27,121,-339
2669,1874,25,105,-471
2657,1930,35,209,-299
2644,1956,22,55,-333
2677,1939,119,342,-223
2607,1976,25,-9999,-399
2652,1931,36,219,-307
2595,1920,23,-9999,-312
2621,1900,16,-9999,-455
2592,1930,22,-9999,-322
2657,1876,23,95,-519
2644,1914,26,134,-391
2666,1930,37,222,-278
2613,1885,16,-9999,-427
2601,1917,20,-9999,-285
2678,1917,15,58,-276
2604,1904,22,-9999,-300
2649,1877,25,116,-543
2653,1893,27,131,-515
2630,1956,26,-9999,-350
2658,1949,27,145,-229
2601,1934,22,-9999,-307
2680,1937,137,356,-219
2597,1902,20,-9999,-307
2675,1942,194,353,-159
2618,1959,26,-9999,-417
2679,1958,626,721,-95
2598,1953,25,-9999,-303
2593,1951,24,-9999,-299
2672,1968,557,731,-174
2631,1903,19,74,-446
2676,1880,20,54,-419
2606,1927,23,-9999,-306
2679,1879,22,73,-408
2667,1911,20,59,-357
2610,1958,25,-9999,-443
2614,1958,26,-9999,-420
2632,1958,24,-9999,-350
2636,1942,31,187,-330
2606,1943,25,-9999,-316
2631,1933,27,144,-323
2606,1889,16,-9999,-396
2628,1941,26,111,-331
2603,1965,25,-9999,-450
2636,1908,25,133,-419
2611,1914,22,-9999,-286
2645,1922,31,174,-346
2616,1956,26,-9999,-371
2671,1874,20,55,-462
2641,1883,25,135,-561
2645,1907,26,132,-443
2617,1898,16,-9999,-462
2633,1883,11,-9999,-537
2620,1899,16,-9999,-466
2637,1923,32,189,-337
2608,1955,25,-9999,-396
2659,1931,35,207,-290
2612,1963,26,-9999,-450
2646,1971,20,-9999,-467
2663,1907,21,75,-397
2634,1947,27,109,-343
2651,1899,24,102,-494
2654,1906,22,85,-437
2625,1908,21,-9999,-386
2642,1962,20,-9999,-358
2612,1882,16,-9999,-411
2629,1924,27,146,-326
2664,1954,195,340,-145
2651,1944,23,119,-285
2668,1882,23,81,-452
2655,1968,73,429,-356
2656,1906,20,63,-430
2626,1930,28,153,-319
2660,1882,27,130,-494
2647,1888,29,155,-553
2673,1940,59,290,-231
2635,1880,11,-9999,-535
2598,1961,25,-9999,-450
2643,1929,29,155,-323
2677,1877,20,55,-423
2665,1909,21,71,-377
2598,1879,16,-9999,-300
2660,1976,345,436,-91
2648,1952,27,151,-304
2635,1926,30,169,-328
2657,1942,29,142,-257
2644,1976,51,-9999,-586
2665,1943,10,196,-222
2607,1884,16,-9999,-366
2640,1967,20,-9999,-387
2599,1948,25,-9999,-300
2621,1904,18,-9999,-411
2649,1943,26,137,-296
2592,1942,24,-9999,-300
2653,1959,20,145,-285
2596,1894,22,-9999,-300
2657,1904,20,58,-438
2599,1901,22,-9999,-300
2600,1941,24,-9999,-307
2661,1880,25,105,-489
2613,1969,26,-9999,-435
2630,1905,19,79,-425
2601,1881,16,-9999,-310
2618,1881,16,-9999,-444
2678,1881,21,65,-406
2604,1876,16,-9999,-349
2593,1881,16,-9999,-300
2666,1905,22,75,-391
2670,1881,21,68,-444
2630,1920,26,139,-337
2658,1953,23,163,-222
2662,1945,21,169,-222
2605,1938,24,145,-311
2639,1906,26,131,-443
2610,1896,16,-9999,-413
2614,1888,16,-9999,-441
2675,1906,18,51,-339
2662,1896,30,147,-455
2679,1930,29,212,-234
2622,1923,27,146,-321
2597,1939,24,-9999,-303
2631,1875,14,-9999,-494
2619,1931,26,153,-316
2681,1890,25,101,-368
2639,1936,32,188,-322
2667,1875,27,124,-475
2627,1976,20,-9999,-397
2614,1922,24,120,-313
2605,1953,25,-9999,-347
2611,1976,25,-9999,-400
2619,1897,16,-9999,-482
2606,1917,20,-9999,-280
2641,1957,22,-9999,-345
2594,1885,16,-9999,-300
2628,1929,30,163,-321
2603,1929,23,-9999,-305
2624,1904,18,-9999,-419
2611,1878,16,-9999,-400
2645,1958,20,76,-334
2615,1894,15,-9999,-456
2620,1944,27,59,-333
2671,1910,19,57,-342
2659,1878,24,100,-504
2646,1900,26,129,-498
2617,1926,28,152,-315
2633,1911,29,166,-388
2637,1959,23,-9999,-351
2625,1959,27,-9999,-352
2659,1959,65,322,-257
2612,1935,26,173,-313
2663,1943,17,169,-224
2651,1911,24,100,-408
2638,1887,23,117,-565
2654,1902,21,79,-465
2626,1919,27,144,-332
2642,1934,33,200,-319
2629,1912,27,150,-367
2664,1950,80,285,-205
2655,1940,23,129,-273
2598,1937,23,-9999,-304
2660,1918,31,170,-346
2656,1933,32,192,-292
2643,1957,21,-9999,-339
2640,1901,29,162,-491
2598,1907,21,-9999,-301
2607,1923,22,-9999,-299
2635,1954,24,-9999,-355
2657,1970,172,472,-300
2661,1946,25,165,-224
2680,1966,701,838,-137
2607,1904,22,-9999,-327
2669,1963,476,552,-76
2595,1880,16,-9999,-299
2640,1931,29,154,-323
2599,1920,23,-9999,-292
2678,1947,435,528,-93
2621,1940,28,149,-326
2666,1971,459,782,-323
2592,1970,25,-9999,-449
2609,1908,22,-9999,-289
2653,1931,36,217,-305
2596,1946,24,-9999,-299
2613,1892,16,-9999,-439
2674,1874,19,43,-449
2600,1905,20,-9999,-300
2661,1916,25,111,-354
2604,1961,25,-9999,-450
2670,1930,35,205,-272
2613,1941,25,112,-320
2630,1885,15,-9999,-529
2601,1973,25,-9999,-411
2618,1917,23,111,-321
2680,1882,24,87,-392
2622,1885,16,-9999,-498
2593,1893,22,-9999,-308
2666,1877,25,99,-473
2597,1877,16,-9999,-300
2670,1909,19,52,-352
2675,1953,492,567,-75
2662,1925,23,97,-305
2639,1878,15,75,-543
2627,1910,25,-9999,-376
2672,1897,28,128,-394
2676,1889,26,111,-397
2679,1902,21,63,-334
2667,1966,446,624,-178
2610,1951,25,-9999,-350
2597,1975,25,-9999,-401
2676,1936,33,295,-274
2619,1943,27,89,-329
2681,1918,13,51,-253
2594,1951,24,-9999,-299
2627,1940,26,116,-329
2602,1966,25,-9999,-450
2611,1940,25,120,-316
2615,1956,26,-9999,-372
2619,1909,23,-9999,-358
2605,1882,16,-9999,-345
2641,1921,33,200,-349
2594,1889,16,-9999,-300
2624,1884,16,-9999,-499
2628,1916,25,133,-346
2616,1884,16,-9999,-440
2633,1922,29,163,-335
2671,1930,34,200,-270
2608,1948,25,-9999,-331
2659,1906,21,69,-419
2646,1928,29,160,-323
2617,1954,26,-9999,-354
2650,1939,33,196,-296
2608,1899,22,-9999,-371
2625,1923,27,141,-323
2612,1891,16,-9999,-431
2664,1899,28,133,-429
2651,1875,27,140,-539
2655,1915,27,128,-378
2643,1891,30,169,-555
2642,1906,27,141,-449
2629,1884,13,-9999,-520
2668,1954,347,442,-95
2655,1928,31,170,-310
2673,1916,17,65,-307
2648,1914,26,131,-394
2635,1888,21,101,-562
2656,1961,23,295,-297
2647,1945,25,133,-304
2669,1901,24,93,-394
2644,1921,33,195,-351
2648,1944,25,133,-300
2607,1959,25,-9999,-451
2652,1952,22,113,-278
2674,1940,82,312,-230
2592,1903,20,-9999,-345
2669,1935,34,195,-256
2595,1908,20,-9999,-318
2599,1956,25,-9999,-383
2644,1895,31,182,-536
2621,1976,20,-9999,-416
2666,1943,8,210,-222
2609,1936,25,178,-312
2613,1912,22,-9999,-297
2674,1910,16,62,-328
2600,1901,22,-9999,-300
2604,1933,22,136,-309
2649,1912,25,114,-404
2670,1958,459,530,-71
2601,1937,23,-9999,-308
2680,1910,14,56,-294
2622,1913,23,-9999,-346
2658,1897,27,121,-474
2618,1920,27,154,-319
2662,1953,90,275,-185
2627,1874,11,-9999,-457
2672,1941,66,291,-225
2602,1888,16,-9999,-337
2679,1906,16,57,-318
2667,1930,36,211,-276
2610,1923,20,-9999,-306
2598,1968,25,-9999,-450
2597,1963,25,-9999,-450
2632,1931,28,147,-323
2619,1971,27,-9999,-446
2623,1947,27,-9999,-342
2594,1955,25,-9999,-321
2631,1960,24,-9999,-350
2602,1922,23,-9999,-291
2681,1931,46,266,-220
2624,1946,27,-9999,-341
2628,1970,20,-9999,-368
2615,1928,27,160,-314
2606,1953,25,-9999,-355
2632,1897,17,58,-511
2623,1913,23,108,-349
2611,1889,16,-9999,-419
2616,1929,27,159,-315
2641,1918,30,176,-363
2645,1886,30,171,-558
2616,1912,22,-9999,-320
2603,1902,22,-9999,-299
2637,1950,25,54,-347
2671,1966,537,646,-109
2608,1976,25,-9999,-399
2605,1962,25,-9999,-450
2659,1902,23,86,-442
2646,1940,33,193,-308
2634,1892,19,77,-548
2650,1911,24,107,-409
2638,1892,28,161,-556
2637,1903,26,134,-469
2654,1943,25,137,-270
2625,1903,18,-9999,-430
2629,1967,23,-9999,-350
2668,1911,19,54,-352
2638,1943,29,168,-330
2655,1887,29,152,-517
2656,1879,24,101,-516
2626,1959,27,-9999,-349
2643,1919,32,196,-361
2642,1878,22,109,-549
2647,1887,29,158,-554
2668,1926,30,156,-288
2677,1904,18,44,-337
2648,1878,26,130,-545
2652,1894,27,128,-515
2656,1973,174,398,-224
2660,1925,23,98,-309
2635,1949,26,64,-348
2657,1929,34,197,-302
2644,1957,21,56,-335
2677,1938,83,333,-250
2652,1924,25,117,-332
2595,1923,23,-9999,-313
2674,1976,658,784,-126
2621,1899,16,-9999,-466
2592,1931,22,-9999,-318
2657,1899,23,87,-467
2644,1915,27,145,-385
2666,1931,37,224,-274
2613,1884,16,-9999,-425
2681,1951,563,643,-80
2601,1916,20,-9999,-285
2678,1906,17,53,-323
2604,1905,22,-9999,-300
2649,1876,24,116,-543
2653,1892,28,137,-519
2630,1957,25,-9999,-350
2658,1946,28,144,-239
2601,1933,22,-9999,-307
2680,1938,169,369,-200
2597,1901,22,-9999,-304
2675,1945,326,440,-114
2618,1956,26,-9999,-373
2679,1953,566,647,-81
2593,1950,24,-9999,-300
2672,1969,557,775,-218
2631,1902,18,69,-456
2676,1881,20,58,-416
2606,1924,23,-9999,-300
2679,1878,23,79,-411
2667,1910,20,61,-362
2610,1959,25,-9999,-449
2614,1959,26,-9999,-433
2632,1959,24,-9999,-350
2636,1943,30,179,-333
2631,1932,28,151,-323
2606,1894,16,-9999,-389
2641,1976,51,-9999,-543
2628,1942,26,100,-333
2603,1964,25,-9999,-450
2636,1909,26,140,-414
2611,1917,20,-9999,-294
2645,1921,33,194,-351
2616,1957,26,-9999,-393
2671,1885,22,84,-429
2641,1882,25,138,-559
2645,1906,26,131,-450
2617,1897,16,-9999,-466
2633,1882,11,-9999,-533
2620,1892,16,-9999,-496
2637,1922,32,190,-341
2608,1956,25,-9999,-415
2659,1930,35,207,-294
2612,1972,26,-9999,-417
2646,1968,20,-9999,-407
2663,1906,22,79,-402
2634,1944,29,170,-336
2651,1898,24,106,-501
2654,1907,23,89,-432
2642,1963,20,-9999,-364
2612,1883,16,-9999,-413
2629,1923,27,142,-328
2664,1955,220,351,-131
2651,1947,25,133,-283
2668,1883,23,84,-450
2655,1971,114,397,-283
2656,1907,21,68,-425
2626,1931,28,156,-320
2660,1883,28,139,-493
2647,1891,28,151,-546
2635,1883,11,46,-547
2643,1928,28,150,-325
2677,1876,21,60,-427
2665,1908,21,69,-382
2598,1876,16,-9999,-300
2648,1953,25,133,-306
2657,1941,26,141,-260
2665,1942,10,192,-227
2607,1887,16,-9999,-390
2640,1952,24,104,-344
2599,1951,25,-9999,-298
2621,1935,28,163,-320
2649,1942,28,152,-297
2592,1943,24,-9999,-300
2653,1958,20,121,-283
2596,1895,22,-9999,-300
2657,1911,21,74,-396
2599,1900,22,-9999,-299
2600,1942,24,-9999,-307
2613,1968,26,-9999,-440
2630,1910,26,139,-386
2601,1880,16,-9999,-311
2618,1894,15,-9999,-481
2678,1886,25,101,-393
2604,1877,16,-9999,-345
2593,1880,16,-9999,-299
2666,1918,25,114,-325
2670,1886,24,99,-435
2630,1921,27,141,-335
2662,1950,34,233,-203
2605,1937,24,152,-311
2639,1917,28,157,-365
2610,1897,16,-9999,-410
2614,1889,16,-9999,-442
2675,1909,16,62,-327
2618,1976,24,-9999,-409
2662,1897,29,145,-450
2679,1925,24,104,-245
2622,1920,28,151,-323
2597,1938,24,-9999,-303
2631,1874,14,-9999,-491
2619,1930,26,151,-316
2681,1889,25,99,-369
2639,1939,31,181,-323
2667,1874,29,143,-480
2614,1923,25,129,-314
2632,1874,14,-9999,-496
2619,1896,16,-9999,-485
2641,1956,22,-9999,-344
2594,1882,16,-9999,-300
2628,1930,30,170,-320
2603,1928,23,-9999,-304
2624,1905,21,-9999,-409
2611,1881,16,-9999,-401
2645,1957,21,70,-331
2615,1889,16,-9999,-445
2620,1945,27,-9999,-335
2671,1905,20,61,-365
2659,1881,27,127,-500
2646,1901,26,124,-489
2617,1925,28,152,-315
2633,1910,29,167,-397
2637,1958,23,-9999,-351
2605,1959,25,-9999,-451
2625,1958,27,-9999,-350
2659,1958,48,289,-249
2612,1928,29,188,-313
2663,1942,17,169,-228
2664,1904,23,92,-405
2651,1910,24,104,-416
2638,1884,17,83,-561
2654,1903,21,74,-458
2626,1916,27,145,-343
2625,1879,11,-9999,-478
2642,1935,34,200,-317
2629,1895,15,-9999,-518
2664,1951,109,305,-196
2655,1943,27,137,-265
2673,1879,20,53,-435
2660,1919,33,194,-340
2656,1934,29,153,-288
2643,1956,22,45,-337
2640,1902,28,151,-482
2598,1904,20,-9999,-304
2607,1922,20,-9999,-296
2635,1957,24,-9999,-352
2657,1969,158,477,-319
2661,1945,24,160,-227
2607,1907,22,-9999,-298
2669,1962,471,536,-65
2595,1883,16,-9999,-300
2640,1932,30,166,-322
2599,1923,23,-9999,-295
2678,1944,352,460,-108
2621,1939,28,160,-325
2666,1968,446,685,-239
2592,1971,25,-9999,-448
2609,1899,22,-9999,-385
2653,1930,34,203,-308
2596,1947,24,-9999,-298
2613,1891,16,-9999,-438
2674,1875,19,42,-445
2600,1906,20,-9999,-300
2661,1915,23,95,-360
2598,1943,24,-9999,-303
2649,1891,29,152,-539
2681,1948,500,597,-97
2670,1931,36,213,-269
2613,1940,25,135,-319
2630,1874,14,-9999,-485
2601,1972,25,-9999,-420
2618,1914,24,-9999,-326
2680,1883,24,95,-389
2593,1892,22,-9999,-305
2666,1874,30,146,-484
2597,1876,16,-9999,-300
2670,1914,19,54,-328
2675,1952,472,550,-78
2598,1960,25,-9999,-449
2627,1913,24,113,-356
2672,1898,27,117,-389
2676,1890,27,115,-393
2679,1897,24,98,-354
2667,1953,288,408,-120
2610,1948,25,-9999,-335
2597,1974,25,-9999,-405
2632,1936,27,142,-325
2676,1937,40,310,-272
2619,1942,27,119,-327
2681,1917,13,49,-257
2594,1948,24,-9999,-300
2627,1943,26,78,-335
2602,1967,25,-9999,-449
2611,1943,25,56,-321
2615,1959,26,-9999,-430
2619,1908,23,-9999,-366
2641,1920,32,197,-354
2594,1918,23,-9999,-322
2606,1971,25,-9999,-416
2624,1885,16,-9999,-503
2628,1917,26,137,-342
2616,1885,16,-9999,-442
2633,1921,28,157,-339
2671,1941,43,271,-229
2608,1949,25,-9999,-335
2659,1909,21,70,-402
2646,1929,31,176,-322
2617,1953,26,-9999,-351
2650,1936,34,202,-300
2654,1976,107,312,-205
2608,1900,22,-9999,-364
2625,1922,27,143,-326
2612,1900,23,-9999,-411
2664,1900,28,129,-425
2651,1874,27,141,-541
2638,1976,51,-9999,-470
2655,1914,25,110,-385
2643,1890,30,168,-558
2642,1907,26,133,-440
2629,1883,13,-9999,-516
2668,1955,369,453,-84
2655,1931,35,212,-301
2673,1907,18,56,-345
2648,1915,28,144,-387
2635,1891,22,107,-554
2656,1962,30,320,-301
2647,1944,26,139,-304
2673,1968,575,749,-174
2669,1900,25,104,-398
2644,1922,31,177,-346
2648,1945,25,128,-300
2607,1958,25,-9999,-447
2652,1953,20,100,-279
2674,1941,120,323,-203
2592,1888,16,-9999,-306
2669,1934,36,204,-260
2595,1911,20,-9999,-314
2599,1959,25,-9999,-445
2644,1888,30,170,-561
